publish_date,headline_text,polarity,subjectivity
2020-05-04,coronavirus turns property market upside down,-0.15555555555555556,0.2888888888888889
2020-05-04,gladstone chamber of commerce covid 19 coronavirus business,0.0,0.0
2020-05-04,monday finance with alan kohler,0.0,0.0
2020-05-04,most wa businesses confident of surviving pandemic,0.5,0.6666666666666667
2020-05-05,nt coronavirus covid19 safety plan checklist for businesses,0.0,0.0
2020-05-05,tuesday finance with alan kohler,0.0,0.0
2020-05-06,university of adelaide insists departures not due to finances,0.0625,0.375
2020-05-06,wednesday finance with alan kohler,0.0,0.0
2020-05-07,fremantle businesses suffer under coronavirus shutdown,0.0,0.0
2020-05-07,thursday finance with alan kohler,0.0,0.0
2020-05-07,what will happen to our economy without migration,0.0,0.0
2020-05-08,australia seek wildlife market regulations against pandemics,0.0,0.0
2020-05-08,coronavirus shutdown easing will not do much to revive economy,0.2,0.2
2020-05-08,coronavirus warnings brazil economy on verge of collapse,0.0,0.0
2020-05-08,friday finance with phillip lasker,0.0,0.0
2020-05-08,wa businesses look to coronavirus roadmap restrictions easing,0.0,0.0
2020-05-09,coronavirus queensland covid finance subject schools,-0.16666666666666666,0.3333333333333333
2020-05-09,markets report: market activity and analysis with,0.0,0.0
2020-05-10,can businesses maintain home deliveries after coronavirus,0.0,0.0
2020-05-10,coronavirus challenge economy ease restrictions unemployment,0.0,0.0
2020-05-10,coronavirus victorian economy hit government budget decisions,0.0,0.0
2020-05-10,keeping wa mines open in coronavirus may save australian economy,0.0,0.25
2020-05-10,nsw eden economy adrift cruise ship covid 19 ruby princess,0.0,0.0
2020-05-11,anthony albanese labor coronavirus economy insecure work covid19,-0.5,0.875
2020-05-11,coronavirus scott morrison economy jobkeeper wage subsidy,0.0,0.0
2020-05-11,jacinda ardern new zealand bars economy coronavirus,0.13636363636363635,0.45454545454545453
2020-05-11,monday finance with alan kohler,0.0,0.0
2020-05-11,monday markets with jun bei liu,0.0,0.0
2020-05-11,restrictions ease in sa but many businesses will have to wait,0.5,0.5
2020-05-11,some businesses experience pandemic boom,0.0,0.0
2020-05-12,business lobby group calls for uluru climb to reopen,0.0,0.0
2020-05-12,coronavirus tasmania peter gutwein economy impact,0.0,0.0
2020-05-12,jackie trad career turmoil go wrong unfinished business,-0.5,0.9
2020-05-12,jim chalmers speaks to the business,0.0,0.0
2020-05-12,sa business confidence at record low survey reveals,0.0,0.3
2020-05-12,tuesday finance with alan kohler,0.0,0.0
2020-05-12,tuesday markets with michael mccarthy,0.0,0.0
2020-05-13,coronavirus commonwealth bank house prices economy unemployment,0.0,0.0
2020-05-13,coronavirus jobkeeper jobseeker hard end could sink economy,-0.2916666666666667,0.5416666666666666
2020-05-13,food waste coronavirus doubled bunbury panic buying supermarket,-0.2,0.0
2020-05-13,supermarket food waste turned into compost,-0.2,0.0
2020-05-13,wednesday finance with alan kohler,0.0,0.0
2020-05-13,wednesday markets with fiona clark,0.0,0.0
2020-05-14,coronavirus australia job market unemployment figures april,0.0,0.0
2020-05-14,jacaranda finance,0.0,0.0
2020-05-14,labour market collapses as nearly 600000 jobs,0.1,0.4
2020-05-14,thursday finance with alan kohler,0.0,0.0
2020-05-14,virgin australia queensland government investment coronavirus,0.0,0.0
2020-05-15,bluesfest cancelled by coronavirus faces dispute with businesses,0.0,0.0
2020-05-15,cape york businesses call for outback style restrictions,0.0,0.0
2020-05-15,coronavirus impact on victorian economy tourism joblessness,0.0,0.0
2020-05-15,coronavirus travel bans killing economy says nsw minister,0.0,0.0
2020-05-15,cyber attacks australian businesses increasing not state actors,0.0,0.0
2020-05-15,friday finance with phillip lasker,0.0,0.0
2020-05-15,richard burr steps down as fbi issues insider trading warrant,-0.15555555555555556,0.2888888888888889
2020-05-16,coronavirus economy hard to navigate,-0.2916666666666667,0.5416666666666666
2020-05-17,coronavirus economic crisis has hit different business sectors,0.1,0.4
2020-05-17,government playing bigger role economy coronavirus recovery,0.0,0.5
2020-05-17,markets report: market activity and analysis with,0.0,0.0
2020-05-18,are we headed to a cashless economy post coronavirus,0.0,0.0
2020-05-18,coronavirus australia food security supermarket shelves,0.0,0.0
2020-05-18,coronavirus isolation economy social distancing cost and benefit,0.03333333333333333,0.06666666666666667
2020-05-18,monday finance with alan kohler,0.0,0.0
2020-05-18,monday markets with evan lucas,0.0,0.0
2020-05-18,wa businesses reopen as coronavirus restrictions lift,0.0,0.0
2020-05-18,wa is back in business as coronavirus restrictions are eased,0.0,0.0
2020-05-19,barley farmers forced out chinese market trade tariffs,-0.15000000000000002,0.1
2020-05-19,border business says locals support coronavirus closure,0.0,0.0
2020-05-19,tuesday finance with alan kohler,0.0,0.0
2020-05-19,tuesday markets with jun bei liu,0.0,0.0
2020-05-20,beekeepers say logging is destroying their business,-0.2,0.0
2020-05-20,coronavirus fuelled racial attack in launceston supermarket,0.0,0.0
2020-05-20,wednesday finance with alan kohler,0.0,0.0
2020-05-21,global sharemarkets are being uncoupled from the,0.0,0.0
2020-05-21,mountain bikes george town tourism economy,0.0,0.0
2020-05-21,thursday finance with alan kohler,0.0,0.0
2020-05-21,thursday markets with julia lee,0.0,0.0
2020-05-22,china promises funds to boost economy hit by coronavirus,0.0,0.0
2020-05-22,friday finance with phillip lasker,0.0,0.0
2020-05-22,jobkeeper numbers cut by 3 million businesses accounting bungle,0.0,0.0
2020-05-22,markets report: market activity and analysis with,0.0,0.0
2020-05-22,nsw business groups calls for lift on covid 19 border closure,0.0,0.0
2020-05-22,wheatbelt businesses benefitted from covid19 restrictions,0.0,0.0
2020-05-23,coronavirus jobkeeper economy industrial relations,0.0,0.0
2020-05-23,coronavirus sees sydney turn into a renters market,0.0,0.0
2020-05-23,producers eye athleisure as wool market plunges,0.0,0.0
2020-05-24,target country closing coronavirus covid19 business kmart,0.0,0.0
2020-05-25,launceston farmers market returns,0.0,0.0
2020-05-25,monday finance with alan kohler,0.0,0.0
2020-05-25,monday markets with steve johnson,0.0,0.0
2020-05-26,far north qld fisher eyes global pet treat market,0.05,0.5
2020-05-26,scott morrison industrial relations business unions coronavirus,0.0,0.0
2020-05-26,scott morrison warns years of pain post coronavirus economy,0.0,0.0
2020-05-26,some businesses concerned about federal court,0.0,0.0
2020-05-26,tuesday finance with alan kohler,0.0,0.0
2020-05-26,tuesday markets with michael mccarthy,0.0,0.0
2020-05-27,canberra couple surprised to find their property on the market,0.1,0.9
2020-05-27,lifted coronavirus restrictions see canberra businesses scramble,0.0,0.0
2020-05-27,lupins unlocked for plant based protein market new technology,0.13636363636363635,0.45454545454545453
2020-05-27,wednesday finance with phillip lasker,0.0,0.0
2020-05-27,wednesday markets with jun bei liu,0.0,0.0
2020-05-28,business collapses to accelerate in coronavirus crisis,0.0,0.0
2020-05-28,coronavirus to send wa economy into recession ben wyatt confirms,0.0,0.0
2020-05-28,covid 19 nsw small business grant criteria questioned,-0.25,0.4
2020-05-28,supporting indigenous business during coronavirus,0.25,0.25
2020-05-28,thursday finance with phillip lasker,0.0,0.0
2020-05-29,coronavirus to slash up to 20 billion dollars from nsw economy,0.0,0.0
2020-05-29,friday finance with phillip lasker,0.0,0.0
2020-05-29,northern tasmanian councils stimulate economy,0.0,0.0
2020-05-30,cheese therapy sells rescue boxes to support regional businesses,0.0,0.0
2020-05-30,coronavirus economic recovery small business,-0.024999999999999994,0.30000000000000004
2020-05-30,coronavirus pandemic sees businesses get creative,0.5,1.0
2020-05-30,cq businesses get creative during coronavirus pandemic,0.5,1.0
2020-05-30,markets report: market activity and analysis with,0.0,0.0
2020-05-30,wa businesses reopen as phase three covid 19 restrictions ease,0.0,0.0
2020-05-31,renewable energy zone plan targets nsw regional businesses,0.0,0.0
2020-06-01,burkina faso attacks market humanitarian convoy 35 dead,-0.2,0.4
2020-06-01,gippsland pubs restaurants libraries open for business,0.0,0.5
2020-06-01,john woodman ran business from building part owned martin foley,0.0,0.0
2020-06-01,monday finance with phil lasker,0.0,0.0
2020-06-01,monday markets with julia lee,0.0,0.0
2020-06-01,queensland region open for business and bring on the tourists,0.0,0.5
2020-06-01,sa businesses reopen as coronavirus restrictions ease,0.0,0.0
2020-06-01,tourism in wide bay burnett open for business following covid 19,-0.03333333333333333,0.3333333333333333
2020-06-02,alan oster speaks to the business,0.0,0.0
2020-06-02,covid19 leads to mushroom farm makeshift market,0.0,0.0
2020-06-02,edible herb bouquet business boom for farmers,0.0,0.0
2020-06-02,graham wolfe speaks to the business,0.0,0.0
2020-06-02,luxury yachts on the gold coast back in business,0.0,0.0
2020-06-02,tuesday finance with phillip lasker,0.0,0.0
2020-06-03,australian economy gdp recession march quarter 2020,0.0,0.0
2020-06-03,coronavirus calls for australia asia economy post covid 19,0.0,0.0
2020-06-03,coronavirus local supply manufacturing business resiliance,0.0,0.0
2020-06-03,coronavirus restrictions guatemala collapse informal economy,0.0,0.0
2020-06-03,josh frydenberg treasurer economy recession australia,0.0,0.0
2020-06-03,property market on pause as sellers stay put due to coronavirus,-0.125,0.375
2020-06-03,wednesday finance with alan kohler,0.0,0.0
2020-06-04,nsw economy suffers but coronavirus effects not yet seen,-0.6,0.7
2020-06-04,share market rally powers on as wall st approaches record highs,0.0,0.0
2020-06-04,thursday finance with alan kohler,0.0,0.0
2020-06-05,coronavirus mexico global hotspot economy pressure united states,0.0,0.0
2020-06-05,foreign investment restrictions tighten australian businesses,-0.0625,0.0625
2020-06-05,friday finance with phillip lasker,0.0,0.0
2020-06-05,qantas domestic travel taxpayer routes covid 19 pandemic economy,0.0,0.1
2020-06-05,us markets back away from rally amid sobering jobs numbers,0.0,0.0
2020-06-06,donald trump economy job figures reporter race relations us,0.0,0.0
2020-06-06,markets report: market activity and analysis with,0.0,0.0
2020-06-06,wa businesses open under phase three coronavirus restrictions,0.0,0.5
2020-06-07,australia foreign investment national security test china,-0.125,0.125
2020-06-07,coronavirus update india spike new cases as businesses reopen,0.13636363636363635,0.45454545454545453
2020-06-08,economy miners benefit vale coronavirus iron ore,0.0,0.0
2020-06-08,injecting room to open opposite queen victoria market,0.0,0.25
2020-06-08,labor childcare scheme economy free government,0.4,0.8
2020-06-08,opening new business during pandemic,0.13636363636363635,0.45454545454545453
2020-06-08,tourists return to riverland as business booms,0.0,0.0
2020-06-09,hans hendrischke speaks to the business,0.0,0.0
2020-06-09,tourists return to new england north west saving businesses,0.13636363636363635,0.45454545454545453
2020-06-09,tuesday finance with alan kohler,0.0,0.0
2020-06-09,tuesday markets with julia lee,0.0,0.0
2020-06-10,adventure tourism businesses close as insurers refuse coverage,0.0,0.0
2020-06-10,nasdaq wall street record asx market optimism fades,0.0,0.0
2020-06-10,splendour in the grass cancellation batters byron bay economy,0.0,0.0
2020-06-10,wednesday finance with alan kohler,0.0,0.0
2020-06-10,wednesday markets with martin lakos,0.0,0.0
2020-06-10,working from home on the sharemarket,0.0,0.0
2020-06-11,big investors making a killing trading water while,0.0,0.1
2020-06-11,nt votes migrants population climate economy,0.0,0.0
2020-06-11,recession economy coronavirus finance covid19 landlords,0.0,0.0
2020-06-11,thursday finance with alan kohler,0.0,0.0
2020-06-12,a glimmer of hope for americas economy,0.0,0.0
2020-06-12,abattoirs still suspended from trading with china,0.0,0.0
2020-06-12,coronavirus black lives matter economy recession,-0.16666666666666666,0.43333333333333335
2020-06-12,coronavirus china racism warning worries wa tourism businesses,0.0,0.0
2020-06-12,friday finance with phillip lasker,0.0,0.0
2020-06-12,huge demand for jobkeeper from ballarat businesses,0.39999999999999997,0.9
2020-06-12,southport business district in danger of collapse tattooist says,0.0,0.0
2020-06-13,coronavirus update covid19 beijing food market closed,-0.1,0.1
2020-06-13,markets report: market activity and analysis with,0.0,0.0
2020-06-14,china warning students hurt asian australian businesses,0.0,0.0
2020-06-14,economy data releases jobs labour wages rba australian dollar,0.0,0.0
2020-06-15,buy from the bush prepares rural businesses for covid 19,0.0,0.0
2020-06-15,markets asx monday june 15,0.0,0.0
2020-06-15,monday finance with alan kohler,0.0,0.0
2020-06-15,monday markets with fiona clark,0.0,0.0
2020-06-15,nsw economy to shrink by 10 percent due to coronavirus,-0.125,0.375
2020-06-15,secret behind booming stock market recession coronavirus,-0.4,0.7
2020-06-16,glenn thompson speaks to the business,0.0,0.0
2020-06-16,golliwog dolls removed from toowoomba markets,0.0,0.0
2020-06-16,logan business owners struggle jobkeeper queensland,0.0,0.0
2020-06-16,plea to supermarkets with oversupply of passionfruit,0.0,0.0
2020-06-16,tuesday finance with alan kohler,0.0,0.0
2020-06-16,tuesday markets with jun bei liu,0.0,0.0
2020-06-17,businesses in mount gambier banking on victorian border opening,0.0,0.0
2020-06-17,gold coast business community terminal says chamber of commerce,0.0,0.0
2020-06-17,wednesday finance with alan kohler,0.0,0.0
2020-06-17,wednesday markets with steve johnson,0.0,0.0
2020-06-18,daniel andrews victoria coronavirus covid 19 pandemic economy,0.0,0.0
2020-06-18,major export markets open to australian hemp industry,0.020833333333333332,0.3333333333333333
2020-06-18,postgraduate university applications rise as job market shrinks,0.0,0.0
2020-06-18,share market wall st dow jones australian dollar,0.0,0.0
2020-06-18,superannuation figures after coronavirus and markets reaction,0.0,0.0
2020-06-18,thursday finance with alan kohler,0.0,0.0
2020-06-18,thursday finance with julia lee,0.0,0.0
2020-06-19,fair work commission minimum wage increase economy,0.7,0.9
2020-06-19,foreign cyber hack targets australian government and business,-0.0625,0.0625
2020-06-19,friday finance with phillip lasker,0.0,0.0
2020-06-19,opening an outback business during a pandemic,0.0,0.0
2020-06-19,taste of nostalgia helps ice cream man save new business,0.13636363636363635,0.45454545454545453
2020-06-20,markets report: market activity and analysis with,0.0,0.0
2020-06-21,buenos aires to bordertown woman starts alfajores business,0.0,0.0
2020-06-21,covid 19s emotional and financial torment on small business,-0.08333333333333333,0.35000000000000003
2020-06-22,australian share market coronavirus second wave miners rise,0.0,0.0
2020-06-22,covid 19 restrictions impacts victorian hospitality businesses,0.0,0.0
2020-06-22,family closes business because authorities defy almighty god,0.0,0.0
2020-06-22,mitchell light rail stop confirmed but businesses concerned,0.4,0.85
2020-06-22,monday finance with alan kohler,0.0,0.0
2020-06-22,victoria north east bushfire affected business grants,0.0,0.0
2020-06-23,australian dollar rises wall street gains tech stocks,0.0,0.0
2020-06-23,barnaby joyce productivity commission report foreign investment,-0.125,0.125
2020-06-23,coronavirus queensland analysis economy lnp risk border stance,0.0,0.0
2020-06-23,coronavirus update covid19 russia business close kyrgios lisbon,0.0,0.0
2020-06-23,coronavirus update covid19 small businesses close kyrgios lisbon,-0.25,0.4
2020-06-23,police raid tyson john vacher psychologist business in fremantle,0.0,0.0
2020-06-23,retirement on hold as coronavirus eats away at businesses super,0.3333333333333333,0.6666666666666666
2020-06-23,tuesday finance with alan kohler,0.0,0.0
2020-06-23,tuesday markets with michael mccarthy,0.0,0.0
2020-06-24,global markets rise economic activity improves pmi coronavirus,0.1,0.1
2020-06-24,wednesday finance with alan kohler,0.0,0.0
2020-06-24,wednesday markets with julia lee,0.0,0.0
2020-06-25,global markets dow jones tumble rising coronavirus cases imf,0.0,0.0
2020-06-25,how long will the economy take to recover,-0.05,0.4
2020-06-25,kingston development proposal divides residents and businesses,0.0,0.0
2020-06-25,thursday finance with alan kohler,0.0,0.0
2020-06-26,cape york businesses facing ruined july school holidays,0.0,0.0
2020-06-26,friday finance with alan kohler,0.0,0.0
2020-06-26,smoked raw eggs world first product released australian market,0.006410256410256406,0.26495726495726496
2020-06-26,tourism businesses worried about victorian covid outbreak,0.0,0.0
2020-06-26,wall street dow jones bank stocks rise gfc restrictions ease,0.0,0.0
2020-06-27,markets report: market activity and analysis with,0.0,0.0
2020-06-27,paddock to plate emerging market for native grains australia,0.0,0.0
2020-06-27,wool market collapse takes 35 per cent off wool price,0.0,0.0
2020-06-28,border closure stalls coober pedy opal market,0.0,0.0
2020-06-29,australian share market falls banks energy travel stocks,0.0,0.0
2020-06-29,australian share market falls led by energy banks miners,0.0,0.0
2020-06-29,cyber security investment link attacks scott morrison,0.0,0.0
2020-06-29,darwin mindil beach sunset markets reopen amid coronavirus,0.0,0.0
2020-06-29,monday finance with alan kohler,0.0,0.0
2020-06-29,monday markets with steve johnson,0.0,0.0
2020-06-29,regional businesswomen driving coronavirus comeback,0.0,0.0
2020-06-30,fears daylesford markets visitors not social distancing,-0.016666666666666666,0.06666666666666667
2020-06-30,multi million dollar investment for alice springs kids tv show,0.0,0.0
2020-06-30,tuesday finance with alan kohler,0.0,0.0
2020-07-01,wednesday finance with alan kohler,0.0,0.0
2020-07-02,analysts call time on cattle markets bull run,0.0,0.0
2020-07-02,andrew charleton speaks to the business,0.0,0.0
2020-07-02,covid19 do locked down businesses need more support,0.17222222222222222,0.3944444444444445
2020-07-02,house market strong in the south east mount gambier,0.43333333333333335,0.7333333333333334
2020-07-02,medicinal cannabis use in australia black market,-0.16666666666666666,0.43333333333333335
2020-07-02,melbourne coronavirus hotspot small businesses on lockdown,-0.25,0.4
2020-07-02,mt isa rental market real estate outback queensland town,0.2,0.30000000000000004
2020-07-02,the australian cattle market is enjoying a bull run,0.25,0.3
2020-07-02,thursday finance with alan kohler,0.0,0.0
2020-07-02,thursday markets with julia lee,0.0,0.0
2020-07-03,california governor rolls back reopening economy as cases soar,0.0,0.0
2020-07-03,caravan park owners told theyre losing their business by email,0.0,0.0
2020-07-03,friday finance with phillip lasker,0.0,0.0
2020-07-04,markets report: market activity and analysis with,0.0,0.0
2020-07-05,finance minister mathias cormann to quit federal politics,0.0,0.0
2020-07-06,monday finance with phillip lasker,0.0,0.0
2020-07-06,needles found in strawberries avocado at adelaide supermarket,0.0,0.0
2020-07-06,tas deloitte report tough labour market,-0.3888888888888889,0.8333333333333334
2020-07-06,victorian economy hardest hit by coronavirus fallout,0.0,0.0
2020-07-06,what would a covid normal economy look like,0.15,0.6499999999999999
2020-07-07,coronavirus victoria economy jobkeeper jobseeker stimulus,0.0,0.0
2020-07-07,small business calls for rule change to end late payments,-0.275,0.5
2020-07-07,small businesses are now waiting longer than ever,-0.25,0.4
2020-07-07,thumbtack found in strawberries at sa supermarket,0.0,0.0
2020-07-07,tuesday finance with phillip lasker,0.0,0.0
2020-07-07,tuesday markets with julia lee,0.0,0.0
2020-07-08,wednesday finance with phillip lasker,0.0,0.0
2020-07-09,asx rises treasury wine falls market uk hospitality stimulus,0.0,0.0
2020-07-09,budget finances queensland coronavirus update,0.0,0.0
2020-07-09,china chinese wollongong nsw asian supermarkets jason liu,0.0,0.0
2020-07-09,new melbourne coronavirus lockdown dents wa business confidence,0.13636363636363635,0.45454545454545453
2020-07-09,southern qld flower market stable after turbulent year,0.0,0.0
2020-07-09,thursday finance with phillip lasker,0.0,0.0
2020-07-09,thursday markets with julia lee,0.0,0.0
2020-07-10,coronavirus lockdown melbourne financial support businesses,0.0,0.0
2020-07-10,friday finance with phillip lasker,0.0,0.0
2020-07-10,mountain biking track revives small town economy,-0.25,0.4
2020-07-10,nsw businesses fear return of coronavirus restrictions,0.0,0.0
2020-07-10,the dominoes in the australian economy set to fall coronavirus,0.0,0.0
2020-07-10,tim pallas announces $534 million boost for victorian businesses,0.0,0.0
2020-07-11,how does coronavirus compare to other property market shocks,-0.125,0.375
2020-07-12,commonwealth federal park investment tourism post coronavirus,0.0,0.0
2020-07-12,markets report: market activity and analysis with,0.0,0.0
2020-07-13,monday finance with alan kohler,0.0,0.0
2020-07-14,tuesday finance with alan kohler,0.0,0.0
2020-07-15,can businesses survive a second lockdown,0.0,0.0
2020-07-15,government jobtrainer program skills investment coronavirus,0.0,0.0
2020-07-15,homemade bow tie business goes online to beat covid restrictions,0.0,0.0
2020-07-15,wednesday finance with alan kohler,0.0,0.0
2020-07-15,wednesday markets with martin lakos,0.0,0.0
2020-07-16,dow europe stocks rise on coronavirus vaccine progress asx falls,0.0,0.0
2020-07-16,finance minister mathias cormann discusses the,0.0,0.0
2020-07-16,iron ore price boosts western australia economy despite covid 19,0.0,0.0
2020-07-16,thursday finance with alan kohler,0.0,0.0
2020-07-17,coronavirus exposed business claims they were not told,0.0,0.0
2020-07-17,friday finance with phillip lasker,0.0,0.0
2020-07-18,coronavirus small business struggling rent melbourne,-0.25,0.4
2020-07-18,markets report: market activity and analysis with,0.0,0.0
2020-07-20,asx slip bank weigh market budget update,0.0,0.0
2020-07-20,gold coast businessman shot dead former partner murder court,-0.1,0.2
2020-07-20,monday finance with alan kohler,0.0,0.0
2020-07-20,monday markets with jun bei liu,0.0,0.0
2020-07-20,sedan hotel in sa sells after only several weeks on market,0.0,0.5
2020-07-21,batemans bay soldiers club covid 19 cluster sees businesses shut,0.0,0.0
2020-07-21,coronavirus elimination or suppression economy,0.0,0.0
2020-07-21,jobkeeper debate propping up dead businesses,-0.2,0.4
2020-07-21,peter strong speaks to the business,0.43333333333333335,0.7333333333333334
2020-07-21,plastic free community supermarket opens in new south wales,0.2681818181818182,0.6272727272727273
2020-07-21,rba governor philip lowe rba cannot do much more for economy,0.5,0.5
2020-07-21,simon westaway speaks to the business,0.0,0.0
2020-07-21,su lin ong speaks to the business,0.0,0.0
2020-07-21,tennant creek food supply strained after supermarket fire,0.0,0.0
2020-07-21,tony burke speaks to the business,0.0,0.0
2020-07-21,tuesday finance with alan kohler,0.0,0.0
2020-07-21,united states importance australian economy new report deloitte,0.06818181818181818,0.22727272727272727
2020-07-22,business reaction to coronavirus jobkeeper changes,0.0,0.0
2020-07-22,drought loan regional investment corporation funding extension,0.0,0.0
2020-07-22,jobseeker and jobkeeper coronavirus economy uncertainty,0.0,0.0
2020-07-22,nsw coronavirus retail industry boom may not save businesses,0.0,0.0
2020-07-22,restaurant is first act business to cop coronavirus fine,0.33333333333333337,0.41666666666666663
2020-07-22,wednesday finance with alan kohler,0.0,0.0
2020-07-23,bushfire affected businesses worry about losing jobkeeper,0.0,0.0
2020-07-23,coronavirus queensland rental market vacancies all time low,0.0,0.3
2020-07-23,federal government coronavirus deficit economy debt frydenberg,0.0,0.0
2020-07-23,feedlot numbers decline amid volatile beef market,0.0,0.0
2020-07-23,labors jim chalmers speaks to the business,0.0,0.0
2020-07-23,thursday finance with alan kohler,0.0,0.0
2020-07-24,coronavirus mini budget economy frydenberg debt deficit,0.0,0.0
2020-07-24,friday finance with phillip lasker,0.0,0.0
2020-07-24,mcwilliams wines private equity deal asx tech stocks drag,-0.05,0.22291666666666665
2020-07-24,tas business owners reeling over covid19 emotional toll,0.0,0.65
2020-07-24,the coronavirus crisis may be keeping zombie businesses alive,0.1,0.4
2020-07-24,treasurer josh frydenberg baby boom economy recovery coronavirus,0.0,0.0
2020-07-24,treasurer says strong economy could encourage more babies,0.4666666666666667,0.6166666666666667
2020-07-25,markets report: market activity and analysis with,0.0,0.0
2020-07-27,monday finance with alan kohler,0.0,0.0
2020-07-27,monday markets with evan lucas,0.0,0.0
2020-07-27,state of the states tas economy star performer but warning,0.0,0.0
2020-07-28,coronavirus vaccine biotech companies insider trading,0.0,0.0
2020-07-28,tourism operators hoping business will rebound,0.0,0.0
2020-07-28,tuesday finance with alan kohler,0.0,0.0
2020-07-28,tuesday markets with julia lee,0.0,0.0
2020-07-29,cheaper does not mean better for the economy,0.328125,0.59375
2020-07-29,cotton price crash chinese trading co goes into administration,0.0,0.0
2020-07-29,tourism business in karjinni np may have to close,0.0,0.0
2020-07-29,wednesday finance with alan kohler,0.0,0.0
2020-07-30,accc murray darling basin water trading report released,0.0,0.0
2020-07-30,australian energy market operator report renewables power,0.0,0.0
2020-07-30,covid obsessed supermarket owner burns down business,-0.3277777777777778,0.6444444444444445
2020-07-30,fiona boal speaks to the business,0.0,0.0
2020-07-30,nsw shadow finance minister speaks to the business,0.0,0.0
2020-07-30,thursday finance with alan kohler,0.0,0.0
2020-07-31,coronavirus covid 19 us economy record plunge,0.0,0.0
2020-07-31,coronavirus scott morrison victoria economy,0.0,0.0
2020-07-31,donald trump election delay economy distraction coronavirus,0.0,0.0
2020-07-31,friday finance with phillip lasker,0.0,0.0
2020-07-31,melbourne laundry business shut down due to coronavirus outbreak,-0.14027777777777778,0.3319444444444445
2020-07-31,us economy records biggest plunge on record asx falls,0.0,0.0
2020-08-01,markets report: market activity and analysis with,0.0,0.0
2020-08-01,sharemarket telling us how we are doing covid 19 fight,0.0,0.0
2020-08-02,coronavirus pandemic leave no silver bullet for economy,0.0,0.0
2020-08-03,asx falls as victorian covid lockdown weighs on business,0.0,0.0
2020-08-03,ceo of ceda; melina cilento; speaks to the business,0.0,0.0
2020-08-03,coronavirus businesses industry restrictions melbourne victoria,0.0,0.0
2020-08-03,monday finance with alan kohler,0.0,0.0
2020-08-03,victoria coronavirus cases up 429 more businesses forced to shut,0.09999999999999998,0.35
2020-08-04,canberrans travel to queanbeyan for gaming act business suffers,-0.6,0.7
2020-08-04,covid anteroom business pivot,0.0,0.0
2020-08-04,innes willox speaks to the business,0.0,0.0
2020-08-04,mystery flowers to lismore businesses during coronavirus,0.0,0.0
2020-08-04,stage four the road ahead for melbourne businesses,0.0,0.0
2020-08-04,trump labels judicial inquiry into his finances a witch hunt,0.0,0.0
2020-08-04,tuesday finance with alan kohler,0.0,0.0
2020-08-04,victoria stage 4 lockdown in melbourne hairdresser business shut,0.0,0.0
2020-08-05,coronavirus shutdowns and reopenings costing businesses,0.0,0.0
2020-08-05,sa supermarkets warn against coronavirus panic buying,0.0,0.0
2020-08-05,small businesses fear second coronavirus wave is coming,-0.125,0.2
2020-08-05,universitys finances and leadership scrutinised,0.0,0.0
2020-08-05,victoria coronavirus cases rise ahead melbourne business closing,0.0,0.0
2020-08-05,wednesday finance with alan kohler,0.0,0.0
2020-08-06,coronavirus queensland border closure business local by surprise,0.0,0.0
2020-08-06,geoffrey annison speaks to the business about the,0.0,0.0
2020-08-06,ian learmonth speaks to the business,0.0,0.0
2020-08-06,melbourne businesses in lock down limbo,-0.15555555555555556,0.2888888888888889
2020-08-06,melbourne coronavirus stage 4 casual workers business owners,-0.5,0.8666666666666667
2020-08-06,morrison says victoria lockdown could cost economy $12b,0.0,0.0
2020-08-06,new zealand coronavirus labour force jobs economy vs australia,0.13636363636363635,0.45454545454545453
2020-08-06,snow damage hits northern tasmania businesses,0.0,0.0
2020-08-06,thursday finance with alan kohler,0.0,0.0
2020-08-06,what does cut in victoria abattoirs output mean for supermarkets,-0.3125,0.6875
2020-08-07,friday finance with phillip lasker,0.0,0.0
2020-08-07,victoria coronavirus lockdown economy parliament quarantine,0.0,0.0
2020-08-08,coroanvirus economy victoria recovery politics ideology,0.0,0.0
2020-08-08,coronavirus boosts telehealth start up coviu business,0.0,0.0
2020-08-08,markets report: market activity and analysis with,0.0,0.0
2020-08-08,victoria coronavirus stage 4 hurting melbourne housing market,0.0,0.0
2020-08-09,finance minister mathias cormann,0.0,0.0
2020-08-09,would a job guarantee help repair australias economy coronavirus,0.0,0.0
2020-08-10,coronavirus grim future for sydney cbd businesses research warns,-0.5,0.5625
2020-08-10,melbourne second coronavirus shutdown business closing for good,0.35,0.30000000000000004
2020-08-10,monday finance with alan kohler,0.0,0.0
2020-08-10,the business speaks to coles coo matt swindells,0.0,0.0
2020-08-10,the business speaks to rea ceo; owen wilson; about,0.0,0.0
2020-08-10,wa government unveils kwinana port freight plan investment,0.0,0.0
2020-08-11,alan oster speaks to the business,0.0,0.0
2020-08-11,business confidence plummets after stage 4 lockdowns,0.0,0.0
2020-08-11,tuesday markets with alan kohler,0.0,0.0
2020-08-12,aim to get dozens of townsville teens starting microbusinesses,0.0,0.1
2020-08-12,lancefield residents fear for future of farmers market,0.0,0.125
2020-08-12,new zealanders rush to supermarkets before auckland lockdown,0.13636363636363635,0.45454545454545453
2020-08-12,tasmania business executive granted essential worker status,0.0,0.3
2020-08-12,wednesday finance with alan kohler,0.0,0.0
2020-08-12,wednesday markets with jun bei liu,0.0,0.0
